Artist,Title,Popularity,Duration_ms,Album,Danceability,Acousticness,Energy,Liveness,Loudness,Valence,Tempo,Speechiness,Artist_Popularity,Artist_Genres,Artist_Followers,Artist_Country,Artist_Song,Song_ID
Dean Martin,SEND ME THE PILLOW,28,150280,Dean Martin Hits Again,0.385,0.743,0.341,0.238,-13.188,0.576,105.755,0.0294,75,"adult standards, easy listening, lounge, vocal jazz",1770684,Unknown,Dean Martin - SEND ME THE PILLOW,12023
Adamo,LES FILLES DU BORD DE MER,21,172986,Adamo - Volume 2 - Studio 2,0.489,0.608,0.575,0.21,-8.458,0.888,185.8,0.0634,46,,85518,Unknown,Adamo - LES FILLES DU BORD DE MER,12024
Tom Jones,IT'S NOT UNUSUAL,71,119800,Along Came Jones,0.476,0.598,0.722,0.184,-10.017,0.909,92.966,0.0646,67,"adult standards, british invasion",1043751,Unknown,Tom Jones - IT'S NOT UNUSUAL,12025
Bobby Solo,"SE PIANGI, SE RIDI",28,204336,Bobby Solo Cantaitalia,0.419,0.499,0.523,0.118,-8.553,0.165,176.468,0.0399,39,classic italian pop,72663,Unknown,"Bobby Solo - SE PIANGI, SE RIDI",12026
Elvis Presley,DO THE CLAM,35,149960,Clambake,0.39,0.938,0.179,0.12,-16.914,0.193,82.454,0.041,81,"rock-and-roll, rockabilly",10046923,Unknown,Elvis Presley - DO THE CLAM,12027
The Seekers,I'LL NEVER FIND ANOTHER YOU,50,162320,The Seekers,0.567,0.75,0.672,0.367,-7.666,0.79,126.509,0.0336,48,british invasion,181798,Unknown,The Seekers - I'LL NEVER FIND ANOTHER YOU,12028
Wim Sonneveld,FRATER VENANTIUS,16,499933,Een Avond Met Wim Sonneveld,0.457,0.816,0.637,0.445,-13.999,0.382,86.529,0.877,40,"dutch cabaret, nederpop, vintage dutch pop",36402,Unknown,Wim Sonneveld - FRATER VENANTIUS,12029
Gert Timmerman,DE SCHOMMELSTOEL,11,170826,Hollands Glorie,0.416,0.769,0.268,0.0971,-13.827,0.269,126.532,0.0371,5,vintage dutch pop,647,Unknown,Gert Timmerman - DE SCHOMMELSTOEL,12030
The Kinks,TIRED OF WAITING FOR YOU,43,150026,Kinda Kinks (Deluxe),0.675,0.429,0.675,0.279,-10.663,0.843,122.122,0.0364,66,"album rock, art rock, british invasion, classic rock, folk rock, glam rock, protopunk, psychedelic rock, rock, singer-songwriter",2654897,Unknown,The Kinks - TIRED OF WAITING FOR YOU,12031
The Beatles,I FEEL FINE,54,140400,The Beatles 1962 - 1966 (Remastered),0.592,0.339,0.811,0.412,-7.299,0.803,89.918,0.0446,86,"british invasion, classic rock, merseybeat, psychedelic rock, rock",28798281,Unknown,The Beatles - I FEEL FINE,12032
Petula Clark,DOWN TOWN,44,198666,The Very Best Of Petula Clark,0.573,0.518,0.413,0.148,-15.733,0.574,119.435,0.0435,53,"adult standards, bubblegum pop, easy listening, folk rock, merseybeat, rock-and-roll, rockabilly",345143,Unknown,Petula Clark - DOWN TOWN,12033
The Motions,IT'S GONE,6,150280,Introduction To The Motions (Remastered),0.166,0.168,0.893,0.276,-7.433,0.582,180.565,0.059,25,nederpop,2908,Unknown,The Motions - IT'S GONE,12034
Ronnie Tober,GEWELDIG,21,126266,Singles & B-Kanten 1964-1984,0.702,0.758,0.578,0.323,-7.753,0.779,90.203,0.0372,29,"levenslied, nederpop, vintage dutch pop",3577,Unknown,Ronnie Tober - GEWELDIG,12035
P.J. Proby,I APOLOGISE,10,197387,Greatest Hits from the Sixties,0.3,0.678,0.4,0.491,-10.954,0.367,90.861,0.0334,23,"merseybeat, rock-and-roll",17360,Unknown,P.J. Proby - I APOLOGISE,12036
Del Shannon,KEEP SEARCHIN' (WE'LL FOLLOW THE SUN),32,128973,"1,661 Seconds with Del Shannon",0.407,0.238,0.679,0.814,-9.465,0.855,149.195,0.0359,50,"doo-wop, rock-and-roll, rockabilly",301156,Unknown,Del Shannon - KEEP SEARCHIN' (WE'LL FOLLOW THE SUN),12037
Trini Lopez,ADALITA,14,122666,The Latin Album,0.609,0.584,0.523,0.0901,-13.284,0.984,138.383,0.0349,38,,33561,Unknown,Trini Lopez - ADALITA,12038
Cliff Richard,I COULD EASILY FALL (IN LOVE WITH YOU),27,182520,Reunited,0.604,0.00827,0.721,0.164,-6.19,0.861,150.922,0.0246,44,"merseybeat, rock-and-roll, rockabilly",113142,Unknown,Cliff Richard - I COULD EASILY FALL (IN LOVE WITH YOU),12039
Trini Lopez,LEMON TREE,31,174213,The Folk Album,0.689,0.383,0.62,0.123,-12.379,0.956,82.063,0.0418,38,,33561,Unknown,Trini Lopez - LEMON TREE,12040
Adamo,DOLCE PAOLA,29,141280,Adamo - Volume 2 - Studio 2,0.563,0.191,0.392,0.208,-10.057,0.703,108.141,0.0284,46,,85518,Unknown,Adamo - DOLCE PAOLA,12041
Willeke Alberti,MIJN DAGBOEK,16,180160,Het Mooiste Van Willeke Alberti,0.515,0.789,0.276,0.128,-12.535,0.497,111.441,0.0312,44,"dutch pop, levenslied, nederpop, vintage dutch pop",22779,Unknown,Willeke Alberti - MIJN DAGBOEK,12042
Helma & Selma,BERGEN VAN TIROL,1,155133,Bergen Van Tirol / Edelweis-Wals,0.377,0.844,0.519,0.0841,-10.195,0.892,206.81,0.0369,6,vintage dutch pop,255,Unknown,Helma & Selma - BERGEN VAN TIROL,12043
The Rolling Stones,LITTLE RED ROOSTER,44,185786,"The Rolling Stones, Now!",0.721,0.0674,0.432,0.0971,-11.688,0.674,109.373,0.0411,80,"album rock, british invasion, classic rock, rock",14648522,Unknown,The Rolling Stones - LITTLE RED ROOSTER,12044
The Searchers,WHAT HAVE THEY DONE TO THE RAIN,30,152320,Needles & Pins,0.294,0.534,0.493,0.297,-6.695,0.403,134.891,0.0294,46,"british invasion, rock-and-roll",197374,Unknown,The Searchers - WHAT HAVE THEY DONE TO THE RAIN,12045
Jay and The Americans,COME A LITTLE BIT CLOSER,58,166666,Come A Little Bit Closer: The Best Of Jay & The Americans,0.636,0.52,0.684,0.534,-9.302,0.881,132.509,0.057,50,"bubblegum pop, classic garage rock, doo-wop, merseybeat, rock-and-roll",137951,Unknown,Jay and The Americans - COME A LITTLE BIT CLOSER,12046
Drafi Deutscher,CINDERELLA BABY,25,143933,"Marmor, Stein und Eisen bricht",0.559,0.632,0.651,0.113,-9.153,0.725,124.86,0.0446,44,classic schlager,61691,Unknown,Drafi Deutscher - CINDERELLA BABY,12047
Rocco Granata,NOORDZEESTRAND,2,202986,Rocco Granata Live Brussels 1999,0.396,0.225,0.154,0.693,-14.253,0.253,81.144,0.183,43,classic italian pop,13040,Unknown,Rocco Granata - NOORDZEESTRAND,12048
The Rolling Stones,TELL ME,37,176872,Hackney Diamonds,0.444,0.0464,0.762,0.105,-6.862,0.508,180.681,0.0299,80,"album rock, british invasion, classic rock, rock",14648522,Unknown,The Rolling Stones - TELL ME,12049
The Kinks,ALL DAY AND ALL OF THE NIGHT,65,142226,Kinks (Deluxe Edition),0.563,0.247,0.915,0.0613,-5.062,0.71,136.345,0.08,66,"album rock, art rock, british invasion, classic rock, folk rock, glam rock, protopunk, psychedelic rock, rock, singer-songwriter",2654897,Unknown,The Kinks - ALL DAY AND ALL OF THE NIGHT,12050
The Supremes,BABY LOVE,67,158040,Where Did Our Love Go,0.595,0.757,0.643,0.538,-9.275,0.731,135.633,0.0365,65,"adult standards, classic girl group, classic soul, disco, motown, soul",1736718,Unknown,The Supremes - BABY LOVE,12051
Julie Rogers,LIKE A CHILD,1,92933,Julie Rogers,0.533,0.822,0.0824,0.257,-16.776,0.149,81.384,0.0379,36,,7032,Unknown,Julie Rogers - LIKE A CHILD,12052
Roy Orbison,PRETTY WOMAN,75,178933,"Oh, Pretty Woman",0.619,0.712,0.603,0.0721,-9.481,0.958,127.433,0.0342,68,"adult standards, classic rock, folk rock, mellow gold, rock-and-roll, rockabilly, singer-songwriter, soft rock",2107954,Unknown,Roy Orbison - PRETTY WOMAN,12053
Imca Marina,HARLEKINO,27,142573,Eldorardo,0.578,0.785,0.336,0.078,-10.557,0.807,85.994,0.0276,27,"classic schlager, nederpop, vintage dutch pop",1884,Unknown,Imca Marina - HARLEKINO,12054
The Drifters,SATURDAY NIGHT AT THE MOVIES,52,153626,The Good Life With the Drifters,0.708,0.648,0.545,0.121,-7.376,0.935,135.241,0.0502,61,"adult standards, classic soul, doo-wop, rock-and-roll, rockabilly, soul",561616,Unknown,The Drifters - SATURDAY NIGHT AT THE MOVIES,12055
The Rolling Stones,TIME IS ON MY SIDE,42,172693,12 X 5,0.229,0.343,0.83,0.0712,-7.591,0.423,216.279,0.139,80,"album rock, british invasion, classic rock, rock",14648522,Unknown,The Rolling Stones - TIME IS ON MY SIDE,12056
The Supremes,COME SEE ABOUT ME,55,163093,Where Did Our Love Go,0.732,0.688,0.505,0.146,-11.735,0.866,126.319,0.0464,65,"adult standards, classic girl group, classic soul, disco, motown, soul",1736718,Unknown,The Supremes - COME SEE ABOUT ME,12057
Siw Malmkvist,KÜSSE NIE NACH MITTERNACHT,10,158927,Liebeskummer lohnt sich nicht,0.577,0.497,0.785,0.257,-6.178,0.96,99.43,0.0268,37,"classic swedish pop, vintage swedish pop",13012,Unknown,Siw Malmkvist - KÜSSE NIE NACH MITTERNACHT,12058
Johnny en Mary,DE VODDENRAPER VAN PARIJS,1,157229,De Vrachtwagenchauffeur,0.31,0.641,0.657,0.311,-8.97,0.849,197.625,0.0502,2,,38,Unknown,Johnny en Mary - DE VODDENRAPER VAN PARIJS,12059
The Shadows,GENIE WITH THE LIGHT BROWN LAMP,12,162893,More Hits!,0.404,0.149,0.864,0.0541,-6.857,0.961,89.111,0.0331,51,"british invasion, rock-and-roll",247574,Unknown,The Shadows - GENIE WITH THE LIGHT BROWN LAMP,12060
Gene Pitney,I'M GONNA BE STRONG,30,132600,This is Gene Pitney,0.386,0.568,0.433,0.516,-9.694,0.367,92.887,0.0358,44,"adult standards, brill building pop, merseybeat, rock-and-roll, rockabilly",248081,Unknown,Gene Pitney - I'M GONNA BE STRONG,12061
P.J. Proby,SOMEWHERE,17,199000,Best Of The EMI Years (1961-1972),0.225,0.854,0.507,0.0928,-8.835,0.432,77.65,0.0371,23,"merseybeat, rock-and-roll",17360,Unknown,P.J. Proby - SOMEWHERE,12062
Brenda Lee,ICH WILL IMMER AUF DICH WARTEN,0,159973,The International Brenda Lee,0.514,0.828,0.272,0.131,-9.591,0.562,89.933,0.036,71,"adult standards, easy listening, lounge, rockabilly",404890,Unknown,Brenda Lee - ICH WILL IMMER AUF DICH WARTEN,12063
Los Indios Tabajaras,MARIA ELENA,45,187866,Maria Elena,0.665,0.93,0.0989,0.11,-19.132,0.591,83.605,0.0458,43,,33203,Unknown,Los Indios Tabajaras - MARIA ELENA,12064
Lorne Greene,RINGO,40,214213,Welcome to the Ponderosa,0.563,0.864,0.521,0.216,-12.568,0.653,110.794,0.311,33,cowboy western,7864,Unknown,Lorne Greene - RINGO,12065
Freddy,VERGANGEN VERGESSEN VORÜBER,23,173760,Freddy Tiere Sensationen,0.473,0.773,0.399,0.119,-11.916,0.368,92.192,0.0403,44,"classic schlager, seemannslieder",43860,Unknown,Freddy - VERGANGEN VERGESSEN VORÜBER,12066
Jim Reeves,THERE'S A HEARTACHE FOLLOWING ME,37,123026,Good 'N' Country,0.47,0.838,0.314,0.0928,-14.746,0.602,104.624,0.0307,57,nashville sound,468740,Unknown,Jim Reeves - THERE'S A HEARTACHE FOLLOWING ME,12067
Roy Orbison,PRETTY PAPER,54,164226,The Essential Roy Orbison,0.417,0.722,0.279,0.407,-11.577,0.453,79.964,0.0287,68,"adult standards, classic rock, folk rock, mellow gold, rock-and-roll, rockabilly, singer-songwriter, soft rock",2107954,Unknown,Roy Orbison - PRETTY PAPER,12068
The Supremes,WHERE DID OUR LOVE GO,63,153333,Where Did Our Love Go,0.567,0.79,0.49,0.0919,-10.867,0.847,134.923,0.0414,65,"adult standards, classic girl group, classic soul, disco, motown, soul",1736718,Unknown,The Supremes - WHERE DID OUR LOVE GO,12069
The Beatles,IF I FELL,63,139466,A Hard Day's Night (Remastered),0.665,0.68,0.31,0.0877,-8.928,0.568,108.211,0.0278,86,"british invasion, classic rock, merseybeat, psychedelic rock, rock",28798281,Unknown,The Beatles - IF I FELL,12070
The Newbeats,BREAD AND BUTTER,38,122720,The Newbeats,0.71,0.757,0.546,0.152,-14.582,0.897,82.182,0.0469,26,northern soul,2492,Unknown,The Newbeats - BREAD AND BUTTER,12071
Het Cocktail Trio,HUP HUP HUP,20,155760,Hollands Glorie,0.757,0.271,0.774,0.142,-7.744,0.922,135.756,0.19,23,vintage dutch pop,355,Unknown,Het Cocktail Trio - HUP HUP HUP,12072
Sandie Shaw,GIRL DON'T COME,28,133600,Sandie (Deluxe Edition),0.427,0.705,0.337,0.111,-9.052,0.623,78.235,0.0334,41,british invasion,92901,Unknown,Sandie Shaw - GIRL DON'T COME,12073
Sandie Shaw,ALWAYS SOMETHING THERE TO REMIND ME,45,165720,Sandie (Deluxe Edition),0.484,0.736,0.39,0.0616,-8.786,0.694,85.337,0.0422,41,british invasion,92901,Unknown,Sandie Shaw - ALWAYS SOMETHING THERE TO REMIND ME,12074
The Newbeats,EVERYTHING'S ALRIGHT,4,137013,Bread And Butter And More,0.539,0.821,0.458,0.21,-15.795,0.831,164.077,0.033,26,northern soul,2492,Unknown,The Newbeats - EVERYTHING'S ALRIGHT,12075
Freddie & The Dreamers,I UNDERSTAND,33,157973,Freddie And The Dreamers,0.473,0.702,0.352,0.105,-11.392,0.445,104.62,0.0312,31,"british invasion, merseybeat",96993,Unknown,Freddie & The Dreamers - I UNDERSTAND,12076
Trea Dobbs,IK VRAAG 'T AAN DE STERREN,13,152626,Die Goeie Ouwe Tijd Top 100,0.45,0.596,0.299,0.427,-10.532,0.604,124.472,0.0309,16,"nederpop, vintage dutch pop",1002,Unknown,Trea Dobbs - IK VRAAG 'T AAN DE STERREN,12077
Jim Reeves,I WON'T FORGET YOU,41,119160,My Greatest Songs,0.36,0.935,0.133,0.103,-20.061,0.403,86.971,0.0355,57,nashville sound,468740,Unknown,Jim Reeves - I WON'T FORGET YOU,12078
Johnny Kendall and The Heralds,JEZEBEL,2,148200,De Rock 'n Roll Methode 16,0.463,0.918,0.626,0.0952,-7.585,0.318,136.191,0.0339,3,,200,Unknown,Johnny Kendall and The Heralds - JEZEBEL,12079
Bobby Solo,UNA LACRIMA SUL VISO,40,207308,Bobby Solo Cantaitalia,0.589,0.0672,0.628,0.0768,-8.498,0.483,93.776,0.0256,39,classic italian pop,72663,Unknown,Bobby Solo - UNA LACRIMA SUL VISO,12080
Manfred Mann,SHA LA LA,25,151693,Down the Road Apiece - the Recordings 1963-1966,0.364,0.521,0.838,0.861,-4.208,0.867,144.934,0.0393,51,"british blues, british invasion, classic rock, singer-songwriter",379107,Unknown,Manfred Mann - SHA LA LA,12081
The Beatles,I SHOULD HAVE KNOWN BETTER,54,163080,A Hard Day's Night (Remastered),0.682,0.257,0.444,0.115,-7.689,0.91,130.704,0.0289,86,"british invasion, classic rock, merseybeat, psychedelic rock, rock",28798281,Unknown,The Beatles - I SHOULD HAVE KNOWN BETTER,12082
Hugel x Topic x Arash feat. Daecolm,I ADORE YOU,83,214000,I Adore You (feat. Daecolm),0.704,0.00926,0.787,0.159,-6.751,0.31,119.996,0.0462,78,deep house,367997,Unknown,Hugel x Topic x Arash feat. Daecolm - I ADORE YOU,12083
Noano feat. Ronnie Flex,DAMAGE,72,130615,Damage,0.611,0.0222,0.73,0.0984,-4.769,0.699,196.033,0.147,58,,16739,Unknown,Noano feat. Ronnie Flex - DAMAGE,12084
Roxy Dekker feat. Ronnie Flex,GAAN WE WEG?,68,141775,Gaan We Weg?,0.483,0.15,0.776,0.0709,-4.584,0.519,128.036,0.0665,64,lustrum,203497,Unknown,Roxy Dekker feat. Ronnie Flex - GAAN WE WEG?,12085
Bankzitters feat. Roxy Dekker,HUISFEESTJE,64,149732,Huisfeestje,0.849,0.0289,0.909,0.19,-4.664,0.823,126.006,0.0649,63,"lustrum, nederlandse hardstyle",216933,Unknown,Bankzitters feat. Roxy Dekker - HUISFEESTJE,12086
Kygo with Zak Abel & Nile Rodgers,FOR LIFE,70,175803,For Life (feat. Nile Rodgers),0.571,0.0494,0.791,0.0612,-5.935,0.585,122.085,0.0741,82,"edm, pop, pop dance, tropical house",8495344,Unknown,Kygo with Zak Abel & Nile Rodgers - FOR LIFE,12087
Kleine John feat. DJ Dylvn,SAMEN (NIET ALLEEN),60,145296,Samen (Niet Alleen),0.593,0.011,0.806,0.18,-5.138,0.588,188.351,0.0481,53,"dutch rap pop, r&drill",48768,Unknown,Kleine John feat. DJ Dylvn - SAMEN (NIET ALLEEN),12088
Dimitri Vegas & Like Mike x Tiësto x W&W & Dido,THANK YOU - NOT SO BAD,81,140000,Thank You (Not So Bad),0.673,0.0229,0.95,0.398,-5.149,0.563,150.019,0.0488,74,"belgian dance, belgian edm, big room, dutch house, edm, electro house, pop dance, progressive electro house",3528684,Unknown,Dimitri Vegas & Like Mike x Tiësto x W&W & Dido - THANK YOU - NOT SO BAD,12089
Sera x YouNotUs,I CAN'T BE THE ONLY ONE,46,171165,I Can’t Be The Only One,0.689,0.0303,0.869,0.253,-4.41,0.298,131.917,0.0594,55,,53955,Unknown,Sera x YouNotUs - I CAN'T BE THE ONLY ONE,12090
"Kris Kross Amsterdam, Sera x Conor Maynard",STAY (NEVER LEAVE),47,152139,Stay (Never Leave),0.678,0.0264,0.723,0.0984,-4.85,0.537,106.943,0.0457,63,"dutch house, dutch pop",248535,Unknown,"Kris Kross Amsterdam, Sera x Conor Maynard - STAY (NEVER LEAVE)",12091
Nathan Dawe x Bebe Rexha,HEART STILL BEATING,55,149163,Heart Still Beating,0.566,0.0914,0.689,0.0991,-5.326,0.337,140.163,0.119,64,"pop dance, uk dance",131729,Unknown,Nathan Dawe x Bebe Rexha - HEART STILL BEATING,12092
Kevin feat. S10,DE LEVEN,50,157355,Wonderland,0.474,0.431,0.531,0.127,-8.199,0.287,86.109,0.232,64,"dutch hip hop, dutch rap pop",182038,Unknown,Kevin feat. S10 - DE LEVEN,12093
Niklas Dee & Old Jim feat. Enny-Mae,NOT FAIR,63,163034,Not Fair,0.733,0.0294,0.976,0.25,-5.305,0.523,144.989,0.045,70,"hypertechno, slap house",64558,Unknown,Niklas Dee & Old Jim feat. Enny-Mae - NOT FAIR,12094
Felix Jaehn feat. Sandro Cavazza,ALL FOR LOVE,58,166666,All For Love,0.573,0.0616,0.736,0.508,-6.882,0.185,126.014,0.0435,75,"edm, german dance, pop dance, tropical house, uk dance",1289713,Unknown,Felix Jaehn feat. Sandro Cavazza - ALL FOR LOVE,12095
Jax Jones - Vocals by Calum Scott,WHISTLE,69,181957,Whistle (feat. Calum Scott),0.689,0.145,0.897,0.0676,-4.487,0.582,124.025,0.034,73,"dance pop, edm, house, pop dance, uk dance",1206060,Unknown,Jax Jones - Vocals by Calum Scott - WHISTLE,12096
Donnie & Chantie,SCHULTENBRÄU,53,182000,Schultenbräu,0.527,0.129,0.878,0.146,-2.674,0.663,120.963,0.0831,60,dutch hip hop,122082,Unknown,Donnie & Chantie - SCHULTENBRÄU,12097
"$hirak feat. Cristian D, Lil' Kleine & Boef",PORNSTAR MARTINI,53,162455,Pornstar Martini,0.878,0.0192,0.503,0.204,-8.924,0.491,96.021,0.107,62,"dutch hip hop, dutch rap pop",125567,Unknown,"$hirak feat. Cristian D, Lil' Kleine & Boef - PORNSTAR MARTINI",12098
Snelle x Kraantje Pappie,RUGGENGRAAT,47,154003,Ruggengraat,0.645,0.186,0.742,0.2,-7.35,0.822,123.849,0.0603,60,"dutch hip hop, dutch pop",610328,Unknown,Snelle x Kraantje Pappie - RUGGENGRAAT,12099
Maan feat. Goldband,STIEKEM,59,203437,Leven,0.748,0.0156,0.579,0.192,-8.046,0.625,127.974,0.0323,58,"dutch pop, nederreggae",314866,Unknown,Maan feat. Goldband - STIEKEM,12100
Kevin feat. Yade Lauren,TRUST,51,172271,Wonderland,0.886,0.4,0.435,0.0845,-8.92,0.666,115.011,0.259,64,"dutch hip hop, dutch rap pop",182038,Unknown,Kevin feat. Yade Lauren - TRUST,12101
Turfy Gang x La$$a,PADELLEN,54,128197,Padellen,0.784,0.133,0.804,0.256,-6.604,0.961,128.958,0.0357,58,lustrum,28610,Unknown,Turfy Gang x La$$a - PADELLEN,12102
Boef feat. Lil' Kleine,HERINNERING,49,154663,Luxeprobleem,0.847,0.314,0.56,0.126,-9.65,0.244,123.851,0.273,65,dutch hip hop,1369487,Unknown,Boef feat. Lil' Kleine - HERINNERING,12103
Raye feat. 070 Shake,ESCAPISM,77,272373,My 21st Century Blues,0.538,0.138,0.742,0.0934,-5.355,0.25,96.107,0.114,79,"uk contemporary r&b, uk pop",1789278,Unknown,Raye feat. 070 Shake - ESCAPISM,12104
Martin Garrix x Jvke,HERO,58,160714,Hero,0.534,0.316,0.696,0.248,-5.211,0.251,168.149,0.0694,77,"dutch edm, edm, pop, pop dance, progressive house",15102311,Unknown,Martin Garrix x Jvke - HERO,12105
Meduza x James Carter feat. Elley Duhé + Fast Boy,BAD MEMORIES,70,148629,Bad Memories (feat. Elley Duhé & FAST BOY),0.607,0.118,0.767,0.122,-6.069,0.662,123.998,0.0474,75,"edm, pop dance, pop house, uk dance",840118,Unknown,Meduza x James Carter feat. Elley Duhé + Fast Boy - BAD MEMORIES,12106
Kris Kross Amsterdam x Ronnie Flex x Zoë Tauran,ADRENALINE,53,148721,Adrenaline,0.741,0.0231,0.727,0.121,-4.835,0.716,150.061,0.155,63,"dutch house, dutch pop",248535,Unknown,Kris Kross Amsterdam x Ronnie Flex x Zoë Tauran - ADRENALINE,12107
Topic x A7S,KERNKRAFT 400 (A BETTER DAY),66,165800,Kernkraft 400 (A Better Day),0.623,0.184,0.727,0.309,-5.57,0.4,125.975,0.0562,76,"german dance, pop dance, pop edm, uk dance",269188,Unknown,Topic x A7S - KERNKRAFT 400 (A BETTER DAY),12108
S10 feat. Froukje,NOOIT MEER SPIJT,28,209409,Live in Brussel,0.464,0.238,0.794,0.42,-6.652,0.755,135.897,0.0478,60,"dutch indie, dutch pop",108649,Unknown,S10 feat. Froukje - NOOIT MEER SPIJT,12109
Flemming feat. Ronnie Flex,TERUG BIJ AF,41,186700,FLEMMING,0.812,0.0147,0.496,0.278,-7.175,0.735,114.991,0.0597,61,,331630,Unknown,Flemming feat. Ronnie Flex - TERUG BIJ AF,12110
Alvaro Soler x Topic,SOLO PARA TI,54,198106,Solo Para Ti,0.721,0.146,0.806,0.341,-6.279,0.753,120.038,0.0549,66,latin pop,1764130,Unknown,Alvaro Soler x Topic - SOLO PARA TI,12111
Dimitri Vegas x David Guetta & Nicole Scherzinger x Azteck,THE DROP,48,121987,The Drop,0.869,0.0113,0.838,0.0583,-4.515,0.717,122.018,0.0663,72,"belgian edm, pop dance",345228,Unknown,Dimitri Vegas x David Guetta & Nicole Scherzinger x Azteck - THE DROP,12112
Marshmello feat. Khalid,NUMB,71,155588,Numb,0.912,0.121,0.774,0.101,-4.673,0.632,119.966,0.0455,85,"brostep, edm, pop, progressive electro house",33906667,Unknown,Marshmello feat. Khalid - NUMB,12113
Imagine Dragons / Imagine Dragons x JID,ENEMY / ENEMY,47,186133,Enemy with JID (Opening Title Version) (from the series Arcane League of Legends),0.58,0.0113,0.729,0.118,-6.686,0.303,77.028,0.052,89,"modern rock, pop, rock",55327501,Unknown,Imagine Dragons / Imagine Dragons x JID - ENEMY / ENEMY,12114
Gabry Ponte x R3hab x Timmy Trumpet,CALL ME,63,178309,Call Me (with R3HAB & Timmy Trumpet),0.398,0.00935,0.956,0.142,-4.429,0.269,106.581,0.329,76,"eurodance, italo dance, slap house",582012,Unknown,Gabry Ponte x R3hab x Timmy Trumpet - CALL ME,12115
"Cristian D with $hirak, Brysa & Ashafar",AMSTERDAM,53,173534,Amsterdam,0.908,0.0457,0.52,0.109,-7.688,0.81,134.046,0.0782,57,"dutch hip hop, dutch rap pop",56251,Unknown,"Cristian D with $hirak, Brysa & Ashafar - AMSTERDAM",12116
Sam Feldt x Rita Ora,FOLLOW ME,54,169672,Follow Me,0.673,0.083,0.729,0.1,-4.879,0.675,122.023,0.0496,69,"edm, pop dance, tropical house",784143,Unknown,Sam Feldt x Rita Ora - FOLLOW ME,12117
Maan,LEVEN,44,134400,Leven,0.677,0.258,0.721,0.153,-5.482,0.779,150.031,0.0446,58,"dutch pop, nederreggae",314866,Unknown,Maan - LEVEN,12118
